,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
857,Tommychapo,23 Abq “If I told you I was different would you understand the difference”💯👌🏽11/22/14 💙,"Albuquerque, NM",227,51,6594,1903,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
858,ciiarajade,"My hair white, attitude bad. I’m a fucking bitch-what’s good? #celfieFanatic",HTX. ,1012,475,66006,8830,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
859,boottmills228,There can be no higher law in journalism than to TELL THE TRUTH AND SHAME THE DEVIL Quis custodiet ipsos custodes? The Othering has begun..Free/other,"Bristol, England",7463,7601,429645,2,Brnovich Says Arizona And Fellow States ‘Will Do Everything We Can To Stop’ Biden’s Vaccine Mandate https://t.co/MZxBZQosaa via @DailyCaller,[]
860,DeplorableTJ,"I proudly voted for President @RealDonaldTrump 🇺🇸 Wife, Mom, Christian  - On Parlor/GAB under @DeplorableTJ","Texas, USA",5929,7777,147149,367,"Brave whistleblowers claim resident @aegisliving was:

- Drugged up with a PRN like Xanax 
- Told a COVID vaccine was a “flu shot”
- Given the vaccine &amp; died hours later 

Horrific allegations that must be investigated fully! @BobFergusonAG https://t.co/F9Gdhs89Q1",[]
861,growingpains24,#FreePalestine🇵🇸🇵🇸🇵🇸🇵🇸,,79,31,8909,2,I got the vaccine. Against my absolute morality. I couldn’t afford to lose my job. Pray for me and my family. This was very hard. This was degrading to the core. An absolute abomination of my freedom of which I will never forget https://t.co/TbgIeNg6ED,[]
862,JanetPursley,"Retired, Mom, Vet Wife,CONSERVATIVE I will block all who use foul language",Georgia,2046,2269,136456,4504,BREAKING: AG Mark Brnovich files FIRST lawsuit in the country challenging the Biden Administration’s unconstitutional COVID-19 vaccine mandate.,[]
863,cbonfant65,Politics,United States,48,20,1642,567,"Tucker Carlson's Opening Segment About @NICKIMINAJ Being Censored For Asking Questions About The Vaccine

""If you allow people to force you to take drugs you don't want, you're done. They own you. You're no longer free."" #FreeNicki https://t.co/AlzONkJJXN",[]
864,parnwh,"EXO9 💙💛 @B_hundred_Hyun, ryusdb | Timothée Chalamet | Stranger Things | HQ, HxH, Naruto, CSM, Sk8 | Movies, Drama, Anime",Thomas Sangster♡ Joe Keery♡,278,333,178528,49,Sehun just got his vaccine yesterday and his arm is slightly aching but no fever 🥺 rest well~ 🥰,[]
865,xSadDanx,-Safe Space for my bullshit-,United States,712,69,5943,1247,So y’all antivaxxers that’s been doing vaccine research for the past 9 months… what you find? The semester is over and your report is due.,[]
866,unwiredmedic,Paramedic/IT geek. Public safety tech blogger/hardware/apps. #SemperFi #GUNNAR1ΞΞ7Team Photo/Adobe Graphics alter ego: @fotomedic,"Northern Nevada, USA",2177,3174,14848,0,"@FyreMedic911 @mjconnly Yes, but they are trying to develop a vaccine for it using mRNA tech and that science has been in process for that 35 years. Wasn't deployed until last year. That's because the whole Sci world went Ape sh!T on COVID due to $$$ and priorities. mRNA became priority 1 for how to...",[]
867,Ragesplosion,"Daddy made you some content, open wide.",,158,148,8152,2811,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
868,Nicole_Carter4,Mom of a childhood cancer slayer #gogold #morethan4 Dawgs❤️🖤🏈 Falcons 🤪Bravos ❤️💙⚾️ Five Stripes❤️🖤⚽️,"Brookhaven, GA",1188,314,4879,567,"Tucker Carlson's Opening Segment About @NICKIMINAJ Being Censored For Asking Questions About The Vaccine

""If you allow people to force you to take drugs you don't want, you're done. They own you. You're no longer free."" #FreeNicki https://t.co/AlzONkJJXN",[]
869,SaulAlejandr00,"Salvadoreño, Graduate Student, like to workout, media junkie, videographer, and loves Starbucks",,2496,1751,29336,0,Nicki Minaj won’t get the Covid-19 vaccine and has had her Twitter account suspended for spreading false information about the vaccine by claiming that her cousin‘s friend in Trinidad got it and now has swollen balls and is impotent 😒 https://t.co/fOT3MFjkny,[]
870,cathy18541,,,172,65,29564,4678,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",[]
871,MilsinKin,🦄💣,,63,40,1863,2261,"THIS. 
They’ve been censoring, cancelling, deleting, and lying about every single person who asks simple questions about the vaccine. The entire mainstream media is after @NICKIMINAJ and she did nothing wrong. 
Evil is real. https://t.co/tMxVkSVzJO",[]
872,mainvocalistss,music • sports • books • film • tv series • snsd #seotae • exo #xingsoo • red velvet #wenjoy • nct/wayv #jaetenle • aespa #ningselle,‘97•she/her,464,833,231544,11,Sehun got his vaccine yesterday 🥰🥰,[]
873,chillnill,“Love is never any better than the lover.”,,175,307,16107,1903,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
874,MattFoland,"Family. God. Country. Dogs.

I only got one rule. You don't bet money you don't have on a dog race with an ex-girlfriend who happens to be a stripper.",,444,144,7789,817,"i hope this situation opens everyone’s eyes to the fact that THERE IS AN AGENDA.

the government wants to push the vaccine as much as possible &amp; anyone in their way will be censored. nicki minaj did not downplay the effectiveness of the vaccine, just asked questions. OPEN UR EYES",[]
875,ClassJurassic,,,0,0,1,0,@MaximeBernier Please reverse all the insane vaccine mandates,[]
876,stealmylilhart,"working to make the lives of her community, child, family, and environment in Pa better - we matter",,625,224,2400,5,"@sdbaral The ebola vaccine is used to clear out persistence

People developed actual immunity/protection from the HIV vacc. Virus didn't do that.

You advocated a virus that may be persistent in the brain confers better 'immunity'. If it's chronic in the brain is one 'immune?'",[]
877,catain_america,"I’m not in your cult. I come to my own conclusions. Veteran. Cyber. If you’re here looking for things to attack me with, you might be a bootlicker. 🇵🇦🇺🇸",,625,390,14895,0,"@Chrisbaybe @illmeister80 @OutcomeOptimist @kendrezz @NICKIMINAJ It’s still plausible, the MMR vaccine does it.
https://t.co/LHhwih77MS",[]
878,jackiebullivant,"Business owner. In favor of honest, authentic gov’t FOR and BY the people b/c people matter! Free speech always.",,788,1107,85854,37,"Jason Kenney's new totalitarian crackdown and vaccine segregation will be rocket boosters for PPC support in Alberta. 🚀🚀🚀

#PurpleWave 
#VotePPC2021",[]
879,thebubbleT_45,"My Mexican heritage is nice, being American is even better! 
Chicagoan by birth,Conservative by choice,AMERICAN by the Grace of God! 
From the once great ILL",Chicago IL (Humboldt Park),1073,749,15592,312,"Well I just got fired from my company for “being a violent threat.”

I never called for violence or incited it at all. We all know they fired me because of my politics and my opposition to the vaccine mandates.",[]
880,GesaeligTraumer,"American Yellennial, 
B.S. Interpreter,
Pronouns e/ey/em/y/me
Working Class Advocacy,
Promotion of Social and Environmental policies,
Rockstar on the side","Las Vegas, NV",157,10,128,2811,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
881,sammyj105,"I dig a blonde who was my high school sweetheart, Titos over the rocks, my Longhorns, strumn my Martin, and a son who has forgotten more sports than most know.",,284,167,17495,183,".@AriMelber: As Fox News voices blast President Biden for his vaccine mandate, a newly-revealed internal memo shows Fox Corporation's vaccine policy is stricter than Biden’s. 
https://t.co/mxAn4cJDWk",[]
882,meow_meow923,"元千葉市民  猫2匹(イチ11歳♂、ハナ3歳♀)  安倍さんカムバック待ち 憲法改正  自衛隊に感謝 グルメ 海外旅行  マッスルウォッチング  MLB(Mariners, White Sox, Angeles）",,3121,2470,95521,735,"JUST IN - Italy to make its vaccine passport (""Green Pass"") mandatory for all workers from next month, becoming the first EU country to do (Reuters)",[]
883,AlamYoosuff,"GP, Board Director MPHN & MLHD, Director Primary Health MLHD. Tweeps my views, some retweet = I need to read it later","Finley NSW, Australia",990,663,8100,0,"HCWs peddling misinformation &amp; promoting Vaccine hesitancy

1. Treason against humanity &amp; science

2. Should find a different job such as being a terrorist https://t.co/GOhmwH0M0k",[]
884,Hyther12,Lives in Folkestone. Patriot. Reporter. Proud to be called a conspiracy theorist by James Whale. Please sub to my YouTube. Link below.,"White Cliffs, Kent",2014,733,15323,0,So basically this FOI proves that taking the vaccine does fuck all. Thanks Martin! Saved for whenever the jabbed wankers come for me. https://t.co/TdB1UYMyyK,[]
885,tiswenskie,,,536,163,80170,1163,"The vaccine requirements under my COVID plan will cover one hundred million workers. Today, I met with businesses that are leading the way. Because vaccine requirements keep businesses open and workers safe. https://t.co/zx1J2oOOPx",[]
886,LeslieMaggie,,,5001,4389,62034,73,Not to be an I told you so but I said last spring that most jurisdictions would eventually embrace vaccine passports . Imagine if we had used a little more prescience in executing this policy . Guessing there would not have been a 4th wave .,[]
887,BobJustBobOkay,"“If you want to make a conservative angry, tell him a lie. If you want to make a liberal angry, tell him the truth.” — Rush Limbaugh","Pennsylvania, USA",543,124,24052,567,"Tucker Carlson's Opening Segment About @NICKIMINAJ Being Censored For Asking Questions About The Vaccine

""If you allow people to force you to take drugs you don't want, you're done. They own you. You're no longer free."" #FreeNicki https://t.co/AlzONkJJXN",[]
888,orchardstreet,,"Lower East Side, Manhattan",477,128,4182,53,"@POTUS Poll Finds Biden’s New Vaccine Measures Broadly Popular Despite GOP Outcry
https://t.co/IfnwWiFcP2",[]
889,TheBeezy420,I like sandwiches and freedom,,153,14,928,0,"People can't live without their drugs, the vaccine is the new drug",[]
890,ViVi5cents,The heart sees better than the eye. #1908 💗💚⚜️🇹🇹🇺🇸Laissez les bon temps rouler. May ♊️ #GenX 💛#MVP 💜☔️☮️💟🦋🍊alum,s/b by the CaribbeanSea🧜🏾‍♀️,914,233,39675,1038,A source tells  CNN that @NICKIMINAJ was offered a conversation with a doctor to clarify the efficacy and side effects of the vaccine not a visit to the White House. A White House statement is coming shortly.,[]
891,LiveLEEhud,Sour. Sweet. Gone.,"to the window, to the wall.",288,309,56568,255,"Just... if you have a choice between taking the vaccine or aligning with white supremacists, PLEASE CHOOSE THE MEDICINE.

And do you own research into the Clap. https://t.co/yAGonVrzP3",[]
892,oceanmom62,Someone else's behavior does not determine the kind of person I am.,,391,84,9656,0,@megsyhoops @KimbrikiOf @peaceonearthplz @Jenny_Baby38 @OccupyDemocrats You still have to worry about the virus and there are adverse effects with the vaccine.  Dumbest thing I've heard.,[]
893,ahurrymae,"• proud momma of Oak & Rob • University of Nevada, Reno alum • social worker • raised on Nevada sunshine ☀️ • #HereWeGo • 💛🖤🏈 •",Nevada,647,380,18267,0,More people I know have covid with the vaccine than without it.,[]
894,SunshineOMS1900,"Gardening, Health, Movies, Music, Politics, and Theatre
Trump2020

Parler and Gab: @Sunshineonmyshoulders1900      OH 🇺🇸🇵🇱","CT,NJ,RI,TX,MD,PA,FL,MO, ",757,602,27426,1341,"In exclusive interview w/ The Defender, 16-year-old Sarah Green + her mother describe Sarah’s neurological symptoms following vaccination with Pfizer + how docs wouldn’t acknowledge vaccine might be to blame.

SIGN UP #TheDefender: https://t.co/zL66Edfiw5

https://t.co/kv33qvBM9T",[]
895,denniallen,Political Commentator; #CredibleWoman; progressive Independent; former Vic State Labor MP; Disability/DWD/Industrial Hemp Adv; Passionate fighter of Tories,Socialist Republic Victoria ,7902,17048,100806,79,"Dear @ScottMorrisonMP,

You have two senior members who have both had sackable conduct in the past few weeks. @GregHuntMP for his absolute mishandling of vaccine procurement and now Christian Porter in receipt of $1m from an unknown donor.

When are you planning to act?

#auspol",[]
